,Country,Alcohol use,Drug use,Unsafe sex,Smoking,Low physical activity,Diet low in fruits,Diet low in vegetables,Diet high in sodium,Diet low in whole grains,Diet low in nuts and seeds
1266,Senegal,784.9559205,308.0136175,2823.9859530000003,2296.891732,818.8105513999999,2675.250088,1566.512397,897.3269498999999,2501.113464,1642.915632
1267,Senegal,800.9645413,316.9305935,2827.0828739999997,2337.4179129999998,841.2210982,2751.6705859999997,1611.144527,925.4854057,2567.012178,1684.8615149999998
1268,Senegal,816.645439,321.5760022,2695.901295,2380.196336,868.1781245999999,2830.727681,1658.30924,953.2607770999999,2632.5602559999998,1732.45795
1269,Senegal,834.2152615,328.4462598,2590.489052,2422.016662,897.6494762,2905.293454,1708.008471,981.7650613,2701.11081,1785.643618
1270,Senegal,851.4010988,334.6111099,2468.425197,2451.964529,917.2183349999999,2964.944676,1741.40415,1006.1096140000001,2750.561039,1814.714511
1271,Senegal,872.5593650000001,341.893423,2350.917428,2486.502447,933.3675546000001,3020.364377,1772.52718,1029.839285,2798.3281859999997,1844.3051269999999
1272,Serbia,10958.03841,660.0851251,778.2753777,24686.048619999998,5266.976678,6837.051443,4853.297647,9135.012114,10960.87292,6451.8266380000005
1273,Serbia,10897.39523,660.0859487,783.6601135,24994.75383,5438.965838,6805.831425,4868.519729,9151.096159,11045.56865,6553.671104999999
1274,Serbia,10784.06537,661.1142664,796.1316218,25110.771259999998,5559.698293,6752.084273,4860.575543999999,9091.259376,11067.92541,6596.693114
1275,Serbia,10546.62917,657.7326028,775.2164727999999,24807.18358,5482.3001810000005,6517.7695619999995,4704.391246,8806.255616,10767.5437,6452.215695
1276,Serbia,10537.71108,668.1169897000001,773.2119694,25126.51105,5562.828312,6511.051426,4716.5453210000005,8764.697354,10825.55729,6518.151885
1277,Serbia,10617.70681,679.3977482999999,766.5466029,25540.330159999998,5624.620427000001,6520.3301409999995,4725.837442,8744.545540000001,10896.29421,6582.190315999999
1278,Serbia,10282.716559999999,673.69797,743.203017,24855.79727,5517.803282,6288.523106000001,4579.084105,8558.520595,10599.26321,6418.354618
1279,Serbia,10160.86239,676.3487002,725.7324755,24724.30057,5516.013197,6193.419983,4523.822649000001,8552.532109,10538.568729999999,6390.674598
1280,Seychelles,44.88792137,5.6376453070000005,12.38073929,79.26699282,10.61843875,20.15585997,15.99671364,56.73556817,25.85861127,19.72698222
1281,Seychelles,44.90182892,5.776114778999999,12.54037013,80.1726698,10.6535177,20.08820865,15.92476112,56.24635194,26.0417951,19.69847742
1282,Seychelles,45.21139758,5.929473971,12.72871237,81.36493638,10.69072376,20.05991003,15.812768799999999,56.12978801,26.23574833,19.60174373
1283,Seychelles,45.43365551,6.081277138,12.90809398,81.72183834,10.59612004,19.82610036,15.49688683,55.46475232,26.16527956,19.26748623
1284,Seychelles,46.14648957,6.286614195,13.18287778,82.93411381,10.60329023,19.85368087,15.35045087,55.46177353,26.33348462,19.11442414
1285,Seychelles,47.28827618,6.541699901,13.46328981,85.06242226,10.77715381,20.07862188,15.40576723,56.0675684,26.85986507,19.19413017
1286,Seychelles,48.29905576,6.865680544,13.59421251,86.421456,10.93482847,20.11090979,15.42369321,57.26111915,27.21025272,19.3203766
1287,Seychelles,49.47546105,7.124749732000001,13.72594995,87.97832784,11.08994673,20.16021601,15.44802172,58.60414854,27.57008252,19.40398457
1288,Sierra Leone,3925.439223,151.0338101,3144.1665550000002,2352.520112,474.6876695,1556.582632,1131.258789,522.0638782999999,1547.234152,1075.304807
1289,Sierra Leone,3856.1112450000005,153.2900671,3142.133651,2360.0194739999997,482.18913949999995,1577.6088029999999,1140.7187609999999,527.4101348,1567.870181,1089.236018
1290,Sierra Leone,3819.0355299999997,159.0044622,3139.754458,2377.983905,490.4675528,1601.804161,1151.160368,535.5356062,1591.4380130000002,1104.291627
1291,Sierra Leone,3736.8079380000004,164.0963091,3156.288909,2367.206803,493.6345747,1600.0031800000002,1142.368246,547.4228218999999,1591.271904,1101.475514
1292,Sierra Leone,3675.757037,169.26377040000003,3113.0119010000003,2366.279077,498.983916,1614.632581,1143.0578480000001,559.0265757999999,1600.8374529999999,1105.490186
1293,Sierra Leone,3641.709082,173.1397923,2961.727929,2384.171743,509.4142766,1645.1755369999998,1163.2149060000002,569.3462906000001,1631.404004,1127.305776
1294,Sierra Leone,3606.69065,176.1944012,2721.036309,2404.2770179999998,519.6750442,1677.5307070000001,1182.541034,580.7444232999999,1661.2641390000001,1146.982477
1295,Sierra Leone,3605.8155920000004,179.2940858,2434.835036,2429.964059,530.5944576999999,1712.296098,1205.7088800000001,593.6993276000001,1695.847838,1169.461348
1296,Singapore,49.15971255,116.5548116,107.9781142,2233.9156829999997,496.26892649999996,547.5622078,404.6142836,1401.827478,796.8298222999999,648.5122653
1297,Singapore,60.80919133,123.0035335,94.96801119,2277.7276,501.20071579999995,550.072096,402.7454235,1433.99349,799.7990497999999,639.9868522999999
1298,Singapore,69.94844445,128.53711570000002,116.5948925,2278.999744,503.0355687,545.1783349,398.8093513,1457.88617,792.6447663,627.7775845
1299,Singapore,80.32689332,132.4389803,116.9636307,2304.78611,496.6092725,539.6269737000001,390.5036776,1463.083701,781.1050607999999,614.9140643999999
1300,Singapore,85.1118052,137.0467735,121.0317238,2306.8060760000003,497.97873139999996,537.3441332,387.2908427,1484.0518880000002,778.7350757,610.9843409
1301,Singapore,87.43805448,143.05540359999998,108.6919845,2310.283535,501.2199629,534.6684174,387.0907921,1512.33347,781.5425947000001,615.6701959
1302,Singapore,93.70699683,150.67387319999997,105.74738959999999,2328.192623,499.46942649999994,534.0856973,383.7087058,1533.997567,780.9332423,614.0370367
1303,Singapore,92.66597049,156.8954387,110.8926132,2400.196018,516.697964,552.8607966,395.7589343,1596.180574,812.8766078,634.333661
1304,Slovakia,3175.545279,472.44196439999996,270.1450764,8951.630659999999,2203.687628,3151.372651,2559.686198,4095.87901,4505.019177,3725.814958
1305,Slovakia,3201.789542,469.9072547,273.1477264,8775.505899,2172.979002,3070.466542,2473.928569,3993.6129149999997,4416.952324,3631.829598
1306,Slovakia,3248.009947,462.7848415,272.3714692,8578.087148,2124.215435,2967.785128,2369.522641,3872.28273,4287.295141,3505.5959759999996
1307,Slovakia,3233.954993,454.8098177,271.7359483,8399.137445999999,2087.752849,2885.736891,2290.256676,3764.2759090000004,4194.097415,3415.7834450000005
1308,Slovakia,3287.227155,457.5107584,265.4149907,8325.326198,2065.252682,2824.45138,2237.335214,3694.94245,4145.297282,3359.397718
1309,Slovakia,3343.369623,472.6718926,269.36483510000005,8533.780154,2145.938817,2903.9605420000003,2296.0565030000002,3784.4351939999997,4302.367869,3475.7784890000003
1310,Slovakia,3163.663502,455.3335947,262.47584240000003,8255.856225,2122.698288,2827.201534,2236.14705,3733.981712,4228.230269,3409.7548520000005
1311,Slovakia,3105.051095,450.98155149999997,259.2077827,8241.237849,2148.600053,2825.242366,2232.203579,3779.31594,4267.098374,3430.6352049999996
1312,Slovenia,721.2395834,187.9613289,80.99503566,2938.424628,463.1658884,420.48373200000003,536.6257728,1090.866335,810.8410251,603.3666625
1313,Slovenia,701.0532686,184.2322781,79.69193206,2891.778362,464.30081039999993,414.465055,530.3165261,1068.54037,801.5150316,599.9174759
1314,Slovenia,704.9904054,186.851552,81.24820943,2939.348225,482.4015432,427.91924400000005,544.1094208,1083.204541,821.7674302,617.6855632
1315,Slovenia,693.1172452000001,185.40480219999998,81.35949928,2922.968229,491.2270165,432.35887010000005,546.7692672999999,1078.9295949999998,824.6917041,624.0289828
1316,Slovenia,663.7312528,176.1561499,75.35102674,2798.7571359999997,474.46448399999997,415.47488230000005,521.9115358,1026.886683,787.0877704,597.7876189
1317,Slovenia,690.4733620000001,181.0464006,77.00365649,2917.434377,495.1060635,434.71235379999996,542.6490322000001,1057.066234,820.9532487,624.1282246000001
1318,Slovenia,684.1743471,181.6150826,73.96855604,2907.594328,504.74371900000006,439.2023552,548.2785332000001,1075.235482,832.0284502000001,631.1672905
1319,Slovenia,695.206093,183.73937469999998,73.64271254,2962.84239,521.3918563,448.6885616,561.696977,1110.373242,855.2823923000001,647.7745326
1320,Solomon Islands,24.53404226,20.24021194,43.46060154,435.39807659999997,83.62996351,206.4547983,199.50155519999998,153.0789134,261.428888,181.34424950000002
1321,Solomon Islands,24.66784967,20.71982371,44.95947199,442.9158425,85.41281812,207.6834675,202.8477017,152.9629606,266.36347090000004,185.6682265
1322,Solomon Islands,24.81155715,21.22435088,46.57238284,451.59876260000004,87.33528786,209.5676867,206.5080121,153.02844819999999,271.9749505,190.26830680000003
1323,Solomon Islands,25.28134451,21.76114891,48.38728505,461.5926668000001,89.39918696,212.23800970000002,210.5268378,153.082899,278.2481204,195.2075011
1324,Solomon Islands,26.52101107,22.31639085,50.40584735,472.911537,91.67431295,216.8957444,214.98333119999998,153.2833657,285.3953073,200.662197
1325,Solomon Islands,25.33593614,22.92667015,52.66433624,485.2192213000001,94.09716658,221.03967709999998,219.67096919999997,153.4133629,293.1475135,206.5942382
1326,Solomon Islands,24.97877823,23.54292911,55.18377228,498.5408612,96.52097247,225.728822,224.44823230000003,156.38755849999998,301.2168992,212.64277819999995
1327,Solomon Islands,25.28088704,24.26313811,58.16247182,513.1625247999999,98.87296267,230.4835733,229.59364019999998,159.8504835,308.53157819999996,217.9575275
1328,Somalia,1329.7063050000002,194.9623211,3699.791891,4462.373412,563.6400717,3284.309055,2472.60237,1267.306762,3384.973199,1934.328538
1329,Somalia,1329.931911,200.19363149999998,3600.0680039999997,4508.736608,579.2841617,3344.4648469999997,2518.756175,1270.289654,3449.9516329999997,1975.2740199999998
1330,Somalia,1369.399248,206.8159082,3535.379428,4569.6527479999995,597.6596803,3424.084995,2578.859415,1283.718404,3532.782592,2025.371395
1331,Somalia,1386.302108,214.0940904,3478.631496,4629.812476,616.6295037000001,3509.0063130000003,2642.897589,1297.30554,3621.248357,2077.948363
1332,Somalia,1417.320341,222.2558932,3436.4105640000002,4692.318814,636.0708376,3593.839942,2707.808219,1305.7349689999999,3710.166593,2131.705503
1333,Somalia,1451.015707,231.6819266,3399.8632039999998,4761.027543,658.1822927000001,3689.4422090000003,2782.1834519999998,1315.951714,3811.694279,2194.9682940000002
1334,Somalia,1489.8461220000002,241.21523509999997,3360.4432939999997,4815.328611999999,678.6720451,3778.33675,2850.505853,1354.8728720000001,3903.109096,2252.554457
1335,Somalia,1528.3884150000001,250.04032519999998,3198.534051,4876.434757999999,699.0241947000001,3868.68055,2919.001239,1392.187895,3995.8750090000003,2309.5468140000003
1336,South Africa,48211.68873,8162.553243,272908.4693,38019.58405,5789.759086,15575.729809999999,9712.846004,6635.970848,11631.1655,10695.52907
1337,South Africa,44453.6214,7509.681695,252780.5206,35804.477810000004,5694.739142,15094.413059999999,9328.325149,6533.69488,11295.26905,10398.94259
1338,South Africa,41969.24618,6911.479635,230088.7656,34073.48983,5622.159634000001,14762.64216,9049.637258,6452.446913000001,11062.3291,10209.65697
1339,South Africa,40163.17432,6371.487938,207049.7773,32641.65915,5539.71656,14514.074419999999,8822.802569,6394.0699030000005,10903.220440000001,10063.83833
1340,South Africa,39404.34881,5942.266707,184472.1321,31841.20902,5543.590826,14545.97318,8773.326966,6425.489372999999,10948.427609999999,10095.11684
1341,South Africa,39548.53152,5754.656106,170201.4218,31583.27675,5670.291966,14831.950830000002,8895.135096,6589.184325,11188.79965,10325.30142
1342,South Africa,40079.05943,5660.542861999999,156506.6246,31354.01423,5703.859719,14967.402059999999,8920.711434,6658.11897,11260.77408,10404.10129
1343,South Africa,39779.68049,5258.866828,130386.709,29919.660969999997,5441.978518999999,14417.789169999998,8597.082045000001,6332.784683,10805.61516,10015.759059999998
1344,South Korea,12739.51814,1856.951712,1347.164097,46447.208080000004,5247.744597999999,8424.861567,2652.531831,15870.590719999998,8536.116378,5375.156712
1345,South Korea,12646.134329999999,1883.676147,1332.743831,46903.35469,5359.942739,8325.480845,2765.228989,15749.875030000001,8519.821278,5486.033176
1346,South Korea,12494.95263,1905.8646059999999,1315.046738,47507.29429,5479.971804,8301.343861,2859.763582,15710.234680000001,8504.815103,5580.678308
1347,South Korea,12356.95676,1924.2115260000003,1287.6756710000002,47117.92388,5431.212668,8111.577894,2863.299614,15347.302090000001,8305.469523,5533.701632
1348,South Korea,12290.051370000001,1947.6590039999999,1276.5682789999998,46749.239369999996,5391.434803,8024.292728,2842.197962,15097.81055,8112.3772930000005,5473.126416
1349,South Korea,12253.76737,2019.5157370000002,1254.102608,46964.5823,5483.799095,8049.627775,2885.4471989999997,15201.640440000001,8099.806920999999,5539.542058
1350,South Korea,12402.780990000001,2105.164906,1264.487634,46940.84929,5593.348719,8143.82273,2931.421726,15626.049319999998,8141.995475,5550.195511
1351,South Korea,12801.77179,2234.286984,1289.7747669999999,48052.69713,5825.006447,8456.573281,3080.9097309999997,16439.824080000002,8459.347697,5757.576258
1352,South Sudan,680.2001619,149.2213814,5535.081576,2151.814741,298.0929195,1408.52715,1029.1386029999999,803.8437069,1365.875847,883.8672732999999
1353,South Sudan,733.2965726,152.3346813,5520.121669,2171.0451199999998,300.7469642,1421.559043,1039.073539,781.9956612999999,1380.13804,894.9033055
1354,South Sudan,731.7672657,156.7470396,5508.552323,2206.395175,304.3280713,1445.306476,1055.733357,768.4408848999999,1403.010802,909.9375357000001
1355,South Sudan,735.6623698,158.11272119999998,5313.495712,2239.612737,308.19486780000005,1465.8636800000002,1070.344443,754.2215012999999,1423.33958,923.4323982000001
1356,South Sudan,720.2580264999999,156.45534030000002,4886.523504,2269.201118,311.5296108,1483.863667,1082.73309,737.2605218,1440.478807,934.2252245999999
1357,South Sudan,733.3547384,154.27905239999998,4343.534784,2311.6847829999997,318.938876,1511.5621019999999,1105.238019,724.4223598,1469.252062,958.7564686000001
1358,South Sudan,746.542715,153.51447140000002,3928.1360630000004,2344.0582050000003,324.658627,1539.910084,1124.4316119999999,738.3505587999999,1495.709963,975.7776987
1359,South Sudan,744.8183528,156.9807389,3765.244043,2379.836171,331.4222177,1575.3751,1149.982569,753.2835952,1530.443501,998.8670207
1360,Spain,32533.630760000004,2146.181007,2029.583302,65120.79663,9415.497602,7785.973738,6577.161373,5383.511088,15103.60049,9182.931594
1361,Spain,32404.93588,2163.606385,2000.026034,65239.82377,9497.423020999999,7865.868412999999,6734.409861,5489.170247,15092.23021,9255.988798
1362,Spain,32246.276019999998,2178.254195,1923.974779,65257.94236,9515.350861,7952.927490000001,6840.464642,5555.358609000001,14995.03221,9295.544415999999
1363,Spain,31564.95635,2166.397066,1837.153811,63799.00611,9296.985628,7839.734719,6769.773098999999,5529.892366,14574.030669999998,9109.072556000001
1364,Spain,31516.26144,2193.873741,1771.2955140000001,63805.18392999999,9329.252545000001,7910.1816420000005,6854.77781,5620.353768,14558.346469999999,9151.848561
1365,Spain,32172.268989999997,2263.395563,1784.7516879999998,65441.53007000001,9750.945093,8239.172343,7203.664301999999,5898.512267,15156.54877,9560.922703
1366,Spain,31688.473860000002,2278.561487,1784.218782,64184.61207999999,9666.254786,8148.590044,7129.579513,5828.328109,14957.196380000001,9421.541551999999
1367,Spain,31586.02569,2322.930241,1751.5021940000001,63968.58969,9704.688565999999,8114.251098000001,7143.377798,5851.913062,14986.21299,9404.445156
1368,Sri Lanka,4364.342344,656.6489262,468.87954160000004,12543.6987,2392.547683,6739.229023000001,5299.311718,8869.597825,6853.442106999999,5840.3199079999995
1369,Sri Lanka,4805.410039,682.1984031000001,472.39534810000004,13022.18007,2466.3976850000004,6841.1768870000005,5379.363224000001,8937.148534,6998.602795000001,6057.056826
1370,Sri Lanka,5068.675367,681.8409651000001,481.0727188999999,13007.00986,2489.7067190000002,6786.248817000001,5331.904075,8849.398768000001,6980.255031000001,6133.397312
1371,Sri Lanka,5155.1026409999995,650.7603782000001,495.5280166,12651.10849,2492.285719,6644.313682,5217.005204,8699.506384999999,6899.008328,6152.212844
1372,Sri Lanka,5478.032838,681.1514172999999,487.0211393,12860.32973,2549.053368,6762.798226000001,5252.79137,8764.901948,6981.9540719999995,6195.873695
1373,Sri Lanka,5704.91076,704.2865044,487.5082502,12729.87782,2585.67935,6792.078184999999,5247.795673,8772.086201,7016.716931,6206.783332999999
1374,Sri Lanka,5948.43124,726.6077435,479.5683086,12698.13445,2616.9598760000003,6825.7039159999995,5234.955123,8959.353776,7034.784041,6194.897931
1375,Sri Lanka,6150.3371369999995,747.8011309999999,469.7045409,12688.89237,2662.783886,6867.678809,5264.18864,9170.336852,7073.861119,6217.745628
1376,Sudan,4081.006676,1411.829206,3388.344974,2730.3316489999997,6513.5949630000005,9812.347079000001,7598.454337,3985.193597,14313.3316,9964.106281999999
1377,Sudan,4078.37284,1475.306443,3553.6125880000004,2735.824431,6560.410307,9762.238081,7545.448981999999,4053.4969810000002,14363.13044,10011.36239
1378,Sudan,4080.527478,1545.532561,3729.7740329999997,2747.764511,6622.4338450000005,9778.083742,7549.521726999999,4124.946139,14468.465619999999,10093.500740000001
1379,Sudan,4141.295449,1613.9759689999998,3892.2673259999997,2763.4269670000003,6687.20282,9802.789398,7555.265933,4194.404753,14584.916159999999,10184.16541
1380,Sudan,4139.729993,1682.4400899999998,4039.649944,2780.540634,6755.87198,9873.256033,7580.010833,4264.410566,14736.36855,10278.94621
1381,Sudan,4127.513279,1751.8420629999998,4181.030760000001,2804.0966670000003,6852.347084999999,9937.411386,7636.5931120000005,4335.487975,14923.29286,10452.42379
1382,Sudan,4099.961703,1812.9157420000001,4268.7790079999995,2830.2498219999998,6947.443896,10039.86868,7703.317123999999,4419.899392,15137.4267,10610.94872
1383,Sudan,4099.1727,1818.704065,4048.861748,2868.308281,7060.689869,10194.08745,7810.567304000001,4516.452294,15427.3639,10820.68807
1384,Suriname,282.8413863,36.12073056,131.0636903,382.7921591,84.52819121,143.071605,132.5584812,71.00627148,201.89805780000003,133.1956767
1385,Suriname,287.0674588,36.88055769,123.9414003,389.33200310000007,85.92035703,140.2956802,133.2380158,70.73371526,203.0704353,135.5844447
1386,Suriname,290.4382048,37.44494195,123.1217183,395.7720659,87.61785496,138.1991847,134.4394951,70.59718601,204.5014085,137.4259854
1387,Suriname,301.4259988,38.61919414,117.01858030000001,412.64828339999997,91.44481647,140.2429284,138.84773710000002,72.04603831,211.08454869999997,141.89390790000002
1388,Suriname,310.93300730000004,39.85413589,131.5108582,433.1133749,97.15726707,144.16204530000002,145.14754059999999,74.56461765,220.14679359999997,148.46493869999998
1389,Suriname,325.70565939999994,42.34223456,125.1135598,457.5696598999999,105.3149443,151.8459719,155.1660294,77.47326381,235.00091559999998,159.3873996
1390,Suriname,333.2608933,44.15255927,124.10643519999999,469.86418260000005,109.2281568,156.6048679,160.34665139999998,80.17578661,242.93012960000001,164.5209586
1391,Suriname,337.6558498,45.60228145,123.84048689999999,476.1846626,109.35788570000001,159.3295209,162.64187990000002,79.7426253,246.90478330000002,166.08337240000003
1392,Sweden,2495.4138829999997,560.0328925,312.9635604,14170.571969999999,3149.8406170000003,2480.8204309999996,3078.7922719999997,3269.091915,5132.618911,3866.5911539999997
1393,Sweden,2524.640649,581.9414128,317.5776752,14114.778040000001,3130.35715,2445.766466,3041.732848,3276.421974,5096.1883689999995,3815.8629100000003
1394,Sweden,2549.090456,603.917182,314.2830048,13830.40233,3054.8261899999998,2368.375301,2949.507831,3223.96533,4962.343802,3693.9282700000003
1395,Sweden,2641.694252,637.4477883999999,312.7617131,13689.60338,2980.718401,2314.061141,2869.2865420000003,3191.065949,4850.739136,3589.503075
1396,Sweden,2704.427439,671.6628587,304.483348,13495.82118,2907.6542289999998,2268.066614,2788.013125,3146.836267,4738.155892,3486.968831
1397,Sweden,2753.145544,711.0526116000001,305.79697460000006,13341.36816,2874.313846,2227.540773,2741.522488,3138.050634,4685.524783,3433.547843
1398,Sweden,2755.7349480000003,717.5812082,304.2427908,13178.49807,2865.449012,2197.02988,2714.381968,3133.673965,4662.440138,3396.9311350000003
1399,Sweden,2749.612543,714.0670188999999,302.8242747,13193.948059999999,2910.4975600000002,2209.43129,2750.161279,3175.339567,4733.651677000001,3435.019958
1400,Switzerland,1977.344118,559.6005229,259.5471586,10083.55874,1858.2220510000002,1900.452802,1673.362836,1966.8640260000002,3074.695711,1877.4529420000001
1401,Switzerland,1980.1598370000002,555.0499344,249.3996397,9937.300503,1801.891823,1837.678956,1609.970402,1954.989716,2973.726498,1808.77669
1402,Switzerland,1996.58585,565.7897416000001,256.8856752,10014.27445,1815.0634079999998,1833.329029,1608.265762,2002.793462,2984.8355109999998,1808.640911
1403,Switzerland,2011.359,575.1031375,240.36121409999998,10058.14411,1811.423613,1817.380375,1593.168643,2030.45362,2973.8297989999996,1794.340805
1404,Switzerland,1976.0888300000001,575.8318771,231.38045269999998,9876.869888,1778.638926,1761.2431649999999,1549.877008,2015.9982739999998,2905.250854,1749.791059
1405,Switzerland,1938.906922,581.7820936,222.3337825,9892.018413,1811.359193,1755.3668309999998,1562.532493,2059.592043,2938.490501,1768.464655
1406,Switzerland,1852.897145,581.1345094,228.2884008,9718.80108,1819.68932,1725.183204,1557.304402,2063.337465,2936.4728649999997,1766.761357
1407,Switzerland,1817.8913699999998,588.7808096,230.54327719999998,9671.171183,1828.81238,1713.7234039999998,1561.892783,2071.32055,2950.601832,1769.667399
1408,Syria,569.279375,474.78132989999995,106.1600886,8947.538045000001,3367.9502509999998,4724.140036,4110.139389,2091.901328,7993.842535,6314.877221
1409,Syria,566.3584603999999,496.63249210000004,106.47259779999999,9091.344474,3477.010354,4809.566376,4192.820839,2170.3174440000003,8192.933037,6476.0182509999995
1410,Syria,556.6039552999999,501.7995937,106.5525993,9232.715103,3582.7497240000002,4913.019159,4301.308136,2235.583827,8373.222187000001,6632.5902829999995
1411,Syria,545.6711492000001,507.9161386,106.7301908,9399.253713,3708.0608090000005,5059.330903,4457.886801,2297.2004899999997,8582.444625,6822.4011040000005
1412,Syria,568.8644387,519.3990407,106.46269950000001,9564.222876,3830.230162,5193.538975,4613.856105,2358.02612,8795.908328,7015.050491
1413,Syria,548.0711593999999,534.1413660000001,107.2627653,9707.241885,3944.730327,5355.320954,4777.591532,2412.4161489999997,9018.311324,7213.058097
1414,Syria,531.7926633000001,558.7668917000001,108.3259575,9891.199732,4087.617022,5555.402349,4971.185975,2483.156289,9305.866689,7459.993529
1415,Syria,511.667109,587.5159782000001,109.3594831,10056.85705,4219.563993,5745.14685,5151.477399,2549.098329,9583.440494,7695.731815000001
1416,Taiwan,10034.70413,2775.7287899999997,900.2475362,24177.57562,2362.508457,3700.413986,1928.223952,7054.301673999999,6152.051209,2717.4438809999997
1417,Taiwan,10642.33547,2940.249627,947.5259983999999,25654.52578,2500.223096,3835.6003590000005,1994.7172640000001,7356.068372,6433.577035,2865.967323
1418,Taiwan,10643.200270000001,2960.2899039999998,926.1616767999999,25623.09734,2538.902193,3779.140627,1967.743085,7404.943840999999,6422.407936,2874.576723
1419,Taiwan,10671.627859999999,2983.510166,890.234941,25661.31563,2556.689087,3708.965628,1931.399278,7375.840666,6394.084336999999,2871.4978300000002
1420,Taiwan,11068.991259999999,3109.2321100000004,908.2302943,26580.42209,2701.7214710000003,3873.5549579999997,1987.437813,7683.060053,6680.76174,3004.892335
1421,Taiwan,11081.06895,3154.430725,885.6384373999999,26568.7587,2735.628033,3806.812986,1962.813098,7677.969045000001,6688.142991,3006.748728
1422,Taiwan,11540.201959999999,3357.314349,942.8745848,27434.127239999998,2872.3429,3894.363464,2017.613672,8104.661372,6985.945479000001,3115.1845829999997
1423,Taiwan,11775.82917,3545.02818,958.5455573999999,27762.980310000003,2973.335801,3925.586024,2038.580286,8446.725368000001,7214.433059,3158.131872
1424,Tajikistan,431.8140222,327.2108665,132.7844567,3594.732107,917.5842274,2718.417124,1053.380517,1797.985749,3436.3334409999998,2229.780938
1425,Tajikistan,408.0137115,330.2291953,134.189949,3662.6426,951.9819748,2791.568875,1019.778532,1844.124423,3562.873537,2328.272877
1426,Tajikistan,394.5055959,327.3359673,131.0093613,3663.7373740000003,964.9425861999999,2827.464448,967.3081,1868.477396,3636.160775,2381.6636559999997
1427,Tajikistan,375.8487855,330.8368155,132.3566044,3671.4921340000005,986.0343037999999,2866.77028,924.4429956,1901.1297329999998,3720.436441,2449.555634
1428,Tajikistan,363.7851251,336.0612293,132.6476271,3756.470525,1014.9521490000001,2954.379264,900.7383256,1954.165214,3871.500532,2553.412901
1429,Tajikistan,327.166428,341.1441405,131.4375692,3918.1733280000003,1061.1493699999999,3073.8271219999997,893.5545631000001,2029.3333489999998,4059.698061,2689.702952
1430,Tajikistan,305.6720705,351.53711239999996,135.1549135,4042.491693,1107.010183,3198.9596850000003,896.5170329,2131.7924989999997,4261.531768,2834.968503
1431,Tajikistan,340.575061,364.9890134,136.89879340000002,4164.573446,1128.920553,3296.9972390000003,893.1628994999999,2201.1247789999998,4385.409114,2894.797583
1432,Tanzania,16055.58724,1659.68849,77838.51058,12676.84161,1454.809013,4316.066047,4467.466289,4735.956106000001,4720.750194,4329.8572460000005
1433,Tanzania,15929.36765,1634.860748,72975.87944,12920.90582,1490.561975,4334.284633,4518.426725,4890.404975,4818.142412,4409.144808
1434,Tanzania,15946.5289,1568.3439939999998,62574.204770000004,13334.50888,1551.6901710000002,4442.6919880000005,4653.554637,5113.8069399999995,5007.199908,4568.808465
1435,Tanzania,15942.07281,1495.075718,50944.82928,13722.09606,1614.488072,4557.151092,4787.15271,5340.511208,5195.748457,4727.718681
1436,Tanzania,15809.728680000002,1444.502476,41232.68295,14024.64577,1665.707049,4648.710273,4881.573884,5530.574682,5340.0094340000005,4847.6968289999995
1437,Tanzania,15690.36996,1430.83566,34294.5446,14351.816680000002,1719.240697,4738.895493999999,4988.554013,5724.012068999999,5492.063008,4985.379155
1438,Tanzania,15480.2671,1443.17594,29543.811939999996,14748.41919,1782.5814149999999,4840.03496,5112.302715999999,5952.207781,5654.328262,5146.815272999999
1439,Tanzania,15322.66804,1484.207625,25671.94824,15146.149769999998,1842.8409920000001,4937.250892,5234.780683,6172.914661,5805.30379,5295.425824
1440,Thailand,34593.41965,8932.674358,16267.117740000002,51881.36625,4558.843033,9619.971733,11132.76031,20944.41206,12531.7691,9877.61155
1441,Thailand,35418.485310000004,8803.104870000001,15573.96955,52434.9633,4616.524102,9633.327876000001,11204.4557,20763.41135,12595.0956,9982.554908
1442,Thailand,35800.5141,8948.650384,16110.1717,52258.42774,4656.0525880000005,9547.602423999999,11200.91453,20446.411969999997,12613.0125,10030.45341
1443,Thailand,36025.79066,9430.43908,18064.58234,51871.054430000004,4731.505614,9484.359351000001,11201.35277,20190.09871,12650.67476,10110.947409999999
1444,Thailand,36907.3936,9762.243676,19084.1727,52652.64535,4921.80665,9827.905575,11468.39132,20484.19843,13017.954090000001,10413.42083
1445,Thailand,37929.442339999994,10014.33542,19622.45083,53394.69058,5122.683035,10044.48247,11766.41497,20813.77355,13412.51701,10742.109129999999
1446,Thailand,39714.719860000005,10213.897579999999,19331.59201,55250.73783,5453.694299,10453.89142,12342.97992,22155.002419999997,14117.87891,11344.15758
1447,Thailand,40559.31517,10245.51016,18838.64362,56234.80933,5746.640041,10582.135709999999,12747.25186,23231.08816,14540.65363,11813.74459
1448,Timor,50.21868707,33.14711222,181.017602,637.2366850999999,76.92517894,371.7914526,248.0860942,394.1929313,265.16326230000004,182.6481275
1449,Timor,52.27131444,33.80773281,183.90830490000002,660.9414922,80.94647504,384.6281651,256.3324918,403.9187032,273.43442519999996,189.8742321
1450,Timor,54.27566833,34.42231073,185.9853075,683.388756,84.68307876,396.4760923,263.86959590000004,411.35438930000004,281.1813932,196.4233108
1451,Timor,56.46874942,35.07200102,188.0612525,709.7495781,89.01607101,411.59194460000003,274.12890419999997,418.45910150000003,292.2424748,205.05842969999998
